"thread_id","noi_dung_hoi","ma_mon","ten_truong"
"49755","<p>
	Xin th&acirc;̀y c&ocirc; vui lòng cho hỏi,</p>
<p>
	Trong ph&acirc;̀n y&ecirc;u c&acirc;̀u của bài t&acirc;̣p nhóm, th&acirc;́y có mục y&ecirc;u c&acirc;̀u &quot; C&aacute;c số liệu trong b&aacute;o c&aacute;o phải được cập nhật đến tận thời điểm nộp b&aacute;o c&aacute;o&quot;, nhưng do thời gian thảo lu&acirc;̣n của nhóm chủ y&ecirc;́u qua email, n&ecirc;n tính c&acirc;̣p nh&acirc;̣t có th&ecirc;̉ sẽ bị ảnh hưởng, v&acirc;̣y cho em hỏi đi&ecirc;̉m s&ocirc;́ có bị ảnh hường nhi&ecirc;̀u ko?</p>
<p>
	Ch&acirc;n thành cám ơn</p>
","QT102","HOU"
"49781","<p>
	Ch&agrave;o giảng vi&ecirc;n!</p>
<p>
	Ở b&agrave;i học về lạm ph&aacute;t, một số chuy&ecirc;n gia về kinh tế cho rằng:&quot;Với mức độ lạm ph&aacute;t nhẹ th&igrave; đ&acirc;y l&agrave; một điều kiện thuận lợi với nền kinh tế đ&oacute; để c&oacute; thể cải c&aacute;ch v&agrave; ph&aacute;t triển tốt hơn&quot;. Vậy c&acirc;u hỏi của em l&agrave;: Tại sao ch&iacute;nh phủ kh&ocirc;ng sử dụng c&aacute;c h&igrave;nh thức kiềm chế lạm ph&aacute;t sớm để ổn định kinh tế v&agrave; l&agrave;m cho mức sống của người d&acirc;n cũng như c&aacute;c doanh nghiệp vừa v&agrave; nhỏ c&oacute; cơ hội tồn tại v&agrave; để cho nền kinh tế bềnh vững hơn??</p>
<p>
	B&ecirc;n cạnh đ&oacute;. tỉ lệ lạm ph&aacute;t giữa một v&agrave; hai con số trong nền kinh tế cũng kh&aacute; gần v&agrave; dễ bị t&aacute;c động bởi những nền kinh tế m&agrave; ta đang phụ thuộc. Vậy bước đi n&agrave;o l&agrave; cần thiết nhất để một nền kinh tế c&oacute; thể tự chủ,năng động khi phải đối ph&oacute; với vấn đề lạm ph&aacute;t lu&ocirc;n r&igrave;nh rập??</p>
","QT102","HOU"
"49814","<p>
	dạ thầy c&ocirc; cho e hỏi b&agrave;i tập nh&oacute;m chỉ cần nh&oacute;m trưởng nộp b&agrave;i l&agrave; đủ hay tất cả th&agrave;nh vi&ecirc;n trong nh&oacute;m đều ph&agrave;i nộp</p>
","QT102","HOU"
"49851","<p>
	1.&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; &nbsp;H&atilde;y n&ecirc;u v&agrave; ph&acirc;n t&iacute;ch &yacute; nghĩa c&aacute;c mục ti&ecirc;u của kinh tế vĩ m&ocirc;. Theo nh&oacute;m anh chị th&igrave; mục ti&ecirc;u n&agrave;o l&agrave; mục ti&ecirc;u kinh tế vĩ m&ocirc; trọng t&acirc;m của Việt Nam trong giai đoạn hiện nay? V&igrave; sao?</p>
<p>
	<strong><u>B&agrave;i L&agrave;m:</u></strong></p>
<p>
	<strong><u>I. C&aacute;c mục ti&ecirc;u v&agrave; ph&acirc;n t&iacute;ch &yacute; nghĩa của kinh tế vĩ m&ocirc; l&agrave;</u></strong><strong>:</strong></p>
<p style=""margin-left:31.5pt;"">
	<strong>1. Sản lượng cao v&agrave; tăng trưởng nhanh.</strong></p>
<p style=""margin-left:49.5pt;"">
	Nh&igrave;n chung c&aacute;c nh&agrave; kinh tế đ&aacute;nh gi&aacute; hoạt động kinh tế vĩ m&ocirc; bằng c&aacute;ch nh&igrave;n v&agrave;o một v&agrave;i biến số&nbsp;trọng yếu, trong đ&oacute; biến số quan trọng nhất l&agrave; tổng sản phẩm quốc nội (GDP). GDP l&agrave; thước đo&nbsp;theo gi&aacute; trị thị trường của tất cả c&aacute;c h&agrave;ng ho&aacute; v&agrave; dịch vụ cuối c&ugrave;ng được sản xuất tại một nước&nbsp;trong một năm. C&oacute; hai c&aacute;ch t&iacute;nh to&aacute;n GDP: GDP danh nghĩa được x&aacute;c định theo gi&aacute; hiện h&agrave;nh v&agrave;&nbsp;GDP thực tế được x&aacute;c định theo gi&aacute; cố định hay gi&aacute; gốc.</p>
<p style=""margin-left:49.5pt;"">
	&nbsp;</p>
<p style=""margin-left:49.5pt;"">
	V&iacute; dụ: Giả sử nền kinh tế chỉ sản xuất L&uacute;a v&agrave; C&agrave; ph&ecirc; th&igrave;:</p>
<p align=""center"" style=""margin-left:49.5pt;"">
	<strong>2.&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; </strong><strong>GDP<sub>danh nghĩa</sub></strong>&nbsp;<strong>= (gi&aacute; L&uacute;a x lượng L&uacute;a) + (gi&aacute; C&agrave; ph&ecirc; x lượng C&agrave; ph&ecirc;)</strong></p>
<p style=""margin-left:49.5pt;"">
	&nbsp;</p>
<p style=""margin-left:49.5pt;"">
	GDP t&iacute;nh theo c&aacute;ch n&agrave;y kh&ocirc;ng phản &aacute;nh ch&iacute;nh x&aacute;c mức độ nền kinh tế đ&aacute;p ứng nhu cầu của hộ&nbsp;gia đ&igrave;nh, doanh nghiệp v&agrave; ch&iacute;nh phủ. V&igrave; nếu gi&aacute; cả tăng gấp đ&ocirc;i nhưng lượng h&agrave;ng sản xuất ra&nbsp;như cũ, GDP l&uacute;c n&agrave;y cũng tăng gấp đ&ocirc;i. Điều n&agrave;y sẽ dẫn đến sự nhầm lẫn khi kết luận rằng nền&nbsp;kinh tế c&oacute; khả năng thỏa m&atilde;n nhu cầu gấp đ&ocirc;i.</p>
<p style=""margin-left:49.5pt;"">
	Trong v&iacute; dụ nền kinh tế sản xuất L&uacute;a v&agrave; C&agrave; ph&ecirc;. Năm gốc l&agrave; năm 1995 v&agrave; năm hiện h&agrave;nh l&agrave; năm&nbsp;2000. T&iacute;nh GDP thực tế của năm 2000.</p>
<p style=""margin-left:49.5pt;"">
	&nbsp;</p>
<p style=""margin-left:49.5pt;"">
	GDP<sub>thực</sub>&nbsp;= (gi&aacute; L&uacute;a 1995 x lượng L&uacute;a 2000) + (gi&aacute; C&agrave; ph&ecirc; 1995 x lượng C&agrave; ph&ecirc; 2000)</p>
<p style=""margin-left:49.5pt;"">
	V&igrave; gi&aacute; kh&ocirc;ng thay đổi n&ecirc;n GDP biến động từ năm n&agrave;y sang năm kh&aacute;c chỉ do sự thay đổi của&nbsp;lượng h&agrave;ng. N&ecirc;n khi muốn biết GDP của một quốc gia tăng hoặc giảm qua thời gian, người ta so&nbsp;s&aacute;nh GDP thực giữa c&aacute;c năm.</p>
<p style=""margin-left:49.5pt;"">
	&nbsp;</p>
<p style=""margin-left:49.5pt;"">
	GDP thực theo xu hướng v&agrave; những dao động của GDP thực: GDP thực theo xu hướng l&agrave; xu&nbsp;hướng hoặc khuynh hướng tăng của GDP thực qua thời gian. Những dao động của GDP thực l&agrave;&nbsp;sự ch&ecirc;nh lệch của GDP thực so với xu hướng của n&oacute;. Xu hướng tăng của GDP thực qua thời&nbsp;gian bắt nguồn từ những l&yacute; do như: sự gia tăng d&acirc;n số l&agrave;m gia tăng nguồn nh&acirc;n lực, sự gia tăng&nbsp;cơ sở vật chất do qu&aacute; tr&igrave;nh t&iacute;ch luỹ vốn, tiến bộ kỹ thuật.</p>
<p style=""margin-left:49.5pt;"">
	&nbsp;</p>
<p style=""margin-left:49.5pt;"">
	Sự biến động của GDP thực tế l&agrave; một thước đo hiện c&oacute; tốt nhất về qui m&ocirc; v&agrave; tăng trưởng của&nbsp;mức sản lượng bởi v&igrave; GDP thực tế kh&ocirc;ng chịu ảnh hưởng của sự biến động gi&aacute; cả, n&oacute; được xem&nbsp;như mạch đập được gi&aacute;m s&aacute;t chặt chẽ của nền kinh tế quốc d&acirc;n. Khi c&aacute;c nh&agrave; kinh tế n&oacute;i về tăng&nbsp;trưởng của nền kinh tế, họ phản &aacute;nh tốc độ tăng trưởng bằng tỷ lệ phần trăm thay đổi của GDP&nbsp;thực tế từ thời kỳ n&agrave;y sang thời kỳ kh&aacute;c.</p>
<p style=""margin-left:49.5pt;"">
	Tốc độ tăng trưởng kinh tế h&agrave;ng năm (g) được t&iacute;nh:</p>
<p style=""margin-left:49.5pt;"">
	&nbsp;</p>
<p style=""margin-left:49.5pt;"">
	Mặc d&ugrave; tốc độ tăng trưởng thường mang gi&aacute; trị dương trong d&agrave;i hạn, nhưng sự tăng trưởng n&agrave;y&nbsp;c&oacute; thể kh&ocirc;ng ổn định giữa c&aacute;c năm. Tr&ecirc;n thực tế GDP c&oacute; thể giảm trong một số trường hợp.</p>
<p style=""margin-left:49.5pt;"">
	&nbsp;</p>
<p style=""margin-left:49.5pt;"">
	Những biến động ngắn hạn của GDP được gọi l&agrave; chu kỳ kinh doanh. Hiểu biết về chu kỳ kinh&nbsp;doanh l&agrave; một mục ti&ecirc;u ch&iacute;nh của kinh tế vĩ m&ocirc;. Tại sao c&aacute;c chu kỳ kinh doanh lại xuất hiện? c&aacute;c&nbsp;lực lượng kinh tế n&agrave;o lại g&acirc;y ra sự suy giảm tạm thời trong mức sản xuất, c&aacute;c lực lượng n&agrave;o dẫn&nbsp;đến kh&ocirc;i phục kinh tế? Liệu c&aacute;c ch&iacute;nh s&aacute;ch của ch&iacute;nh phủ c&oacute; thể sử dụng để l&agrave;m dịu hay triệt ti&ecirc;u&nbsp;những biến động ngắn hạn trong nền kinh tế hay kh&ocirc;ng? Đ&acirc;y l&agrave; vấn đề lớn đ&atilde; được đưa ra v&agrave; &iacute;t&nbsp;nhất đ&atilde; được giải đ&aacute;p một phần bởi kinh tế vĩ m&ocirc; hiện đại.</p>
<p style=""margin-left:49.5pt;"">
	<img alt=""Description: http://quantri.vn/uploads/images/1.b.png"" height=""372"" src=""file:///C:/Users/MAYTIN~1/AppData/Local/Temp/msohtmlclip1/01/clip_image002.jpg"" width=""600"" /></p>
<p style=""margin-left:49.5pt;"">
	<strong>H&igrave;nh: GDP thực (theo gi&aacute; cố định 1994) của kinh tế Việt nam giai đoạn 1986-2004</strong><br />
	&nbsp;</p>
<p style=""margin-left:31.5pt;"">
	<strong>2. Việc l&agrave;m nhiều v&agrave; thất nghiệp &iacute;t.</strong></p>
<p style=""margin-left:49.5pt;"">
	Mục ti&ecirc;u quan trọng tiếp theo của kinh tế vĩ m&ocirc; l&agrave; việc l&agrave;m nhiều đồng nghĩa với thất nghiệp thấp.</p>
<p style=""margin-left:49.5pt;"">
	Tỷ lệ thất nghiệp đo lường số người kh&ocirc;ng c&oacute; việc l&agrave;m v&agrave; đang t&iacute;ch cực t&igrave;m việc t&iacute;nh theo tỷ lệ&nbsp;phần trăm so với lực lượng lao động.</p>
<p style=""margin-left:49.5pt;"">
	<img alt=""Description: http://quantri.vn/uploads/images/as.png"" height=""124"" src=""file:///C:/Users/MAYTIN~1/AppData/Local/Temp/msohtmlclip1/01/clip_image004.jpg"" width=""600"" /></p>
<p style=""margin-left:49.5pt;"">
	Biến động ngắn hạn của tỷ lệ thất nghiệp li&ecirc;n quan đến những dao động theo chu kỳ kinh doanh.</p>
<p style=""margin-left:49.5pt;"">
	Những thời kỳ sản lượng giảm thường đi k&egrave;m với tăng thất nghiệp v&agrave; ngược lại.</p>
<p style=""margin-left:49.5pt;"">
	&nbsp;</p>
<p style=""margin-left:49.5pt;"">
	<strong>3. Lạm ph&aacute;t.</strong></p>
<p style=""margin-left:49.5pt;"">
	Biến số then chốt thứ ba m&agrave; c&aacute;c nh&agrave; kinh tế quan t&acirc;m đ&oacute; l&agrave; lạm ph&aacute;t. Lạm ph&aacute;t l&agrave; t&igrave;nh trạng mức&nbsp;gi&aacute; trung b&igrave;nh (mức gi&aacute; chung) của nền kinh tế tăng l&ecirc;n trong một khoảng thời gian nhất định.</p>
<p style=""margin-left:49.5pt;"">
	C&aacute;c nh&agrave; kinh tế đo lạm ph&aacute;t bằng Tỷ lệ lạm ph&aacute;t (%). Tỷ lệ lạm ph&aacute;t được đo bằng tỷ lệ phần&nbsp;trăm thay đổi của chỉ số gi&aacute; cả (thường l&agrave; chỉ số CPI). Chỉ số gi&aacute; cả l&agrave; tỷ lệ so s&aacute;nh giữa số tiền&nbsp;phải trả để mua một giỏ h&agrave;ng ho&aacute; trong một năm hoặc một thời kỳ v&agrave; số tiền phải trả để mua giỏ&nbsp;h&agrave;ng ho&aacute; đ&oacute; v&agrave;o năm gốc hoặc thời kỳ gốc.</p>
<p style=""margin-left:31.5pt;"">
	<img alt=""Description: http://quantri.vn/uploads/images/sa.png"" height=""124"" src=""file:///C:/Users/MAYTIN~1/AppData/Local/Temp/msohtmlclip1/01/clip_image006.jpg"" width=""600"" /></p>
<p style=""margin-left:49.5pt;"">
	Trong thời kỳ nền kinh tế c&oacute; lạm ph&aacute;t, tiền tệ bị mất gi&aacute;. Gi&aacute; trị của tiền tệ giảm dần như theo&nbsp;c&ugrave;ng một tỷ lệ với tỷ lệ lạm ph&aacute;t (tỷ lệ lạm ph&aacute;t cao th&igrave; tiền mất gi&aacute; nhanh, tỷ lệ lạm ph&aacute;t thấp th&igrave;&nbsp;tiền mất gi&aacute; chậm hơn). Lạm ph&aacute;t c&oacute; t&aacute;c động l&agrave;m thay đổi tỷ gi&aacute; hối đo&aacute;i. Nước n&agrave;o c&oacute; tỷ lệ lạm&nbsp;ph&aacute;t cao th&igrave; đồng tiền nước đ&oacute; sẽ bị giảm gi&aacute; so với đồng tiền nước kh&aacute;c.</p>
<p style=""margin-left:49.5pt;"">
	&nbsp;</p>
<p style=""margin-left:31.5pt;"">
	<strong>4. C&aacute;n c&acirc;n thương mại.</strong></p>
<p style=""margin-left:49.5pt;"">
	Vấn đề quan trọng thứ tư m&agrave; kinh tế vĩ m&ocirc; xem x&eacute;t l&agrave; c&aacute;n c&acirc;n thương mại. Tầm quan trọng của&nbsp;c&aacute;n c&acirc;n thương mại l&agrave; g&igrave; v&agrave; điều g&igrave; qui định sự biến động của n&oacute; trong ngắn hạn v&agrave; d&agrave;i hạn?</p>
<p style=""margin-left:49.5pt;"">
	Nh&igrave;n chung, khi một nước nhập khẩu nhiều h&agrave;ng h&oacute;a hơn từ thế giới b&ecirc;n ngo&agrave;i so với xuất khẩu,&nbsp;nước đ&oacute; cần phải trang trải cho phần nhập khẩu d&ocirc;i ra đ&oacute; bằng c&aacute;ch vay tiền nước ngo&agrave;i, hoặc&nbsp;giảm t&agrave;i sản quốc tế. Ngược lại, khi một nước c&oacute; xuất khẩu r&ograve;ng, th&igrave; nước đ&oacute; sẽ t&iacute;ch tụ t&agrave;i sản&nbsp;của thế giới b&ecirc;n ngo&agrave;i. Như vậy, nghi&ecirc;n cứu của ch&uacute;ng ta về mất c&acirc;n bằng thương mại li&ecirc;n quan&nbsp;chặt với d&ograve;ng chu chuyển vốn quốc tế.</p>
<p style=""margin-left:1in;"">
	&nbsp;</p>
<p>
	<strong><u>II. Mục ti&ecirc;u kinh tế vĩ m&ocirc; trọng t&acirc;m của Việt Nam trong giai đoạn hiện nay l&agrave;:</u></strong></p>
<p style=""margin-left:.5in;"">
	Kiểm so&aacute;t lạm ph&aacute;t, phấn đấu đạt tốc độ tăng trưởng kinh tế b&igrave;nh qu&acirc;n khoảng 6%/năm, GDP b&igrave;nh qu&acirc;n đầu người khoảng từ 2.200 đến 2.300 USD v&agrave;o năm 2015 v&igrave;:</p>
<p style=""margin-left:.5in;"">
	mục ti&ecirc;u ổn định kinh tế vĩ m&ocirc;, kiểm so&aacute;t lạm ph&aacute;t, phục hồi tăng trưởng v&agrave; n&acirc;ng cao chất lượng hiệu quả sức cạnh tranh; đồng thời tranh thủ thuận lợi, th&aacute;o gỡ kh&oacute; khăn cho sản xuất kinh doanh, phấn đấu đạt mức tăng trưởng cao</p>
<p style=""margin-left:.5in;"">
	mục ti&ecirc;u phấn đấu đạt tốc độ tăng trưởng kinh tế b&igrave;nh qu&acirc;n khoảng 6%/năm, GDP b&igrave;nh qu&acirc;n đầu người khoảng 2.200 - 2.300 USD v&agrave;o năm 2015. Gi&aacute; ti&ecirc;u d&ugrave;ng tăng khoảng 7%/năm. Kim ngạch xuất khẩu tăng b&igrave;nh qu&acirc;n 10%/năm. Tổng vốn đầu tư to&agrave;n x&atilde; hội bằng khoảng 31 - 32% GDP. Giải quyết việc l&agrave;m cho 3,0 - 3,2 triệu lao động; tỷ lệ thất nghiệp ở khu vực th&agrave;nh thị dưới 4%. Tỷ lệ lao động qua đ&agrave;o tạo đạt 55% v&agrave;o năm 2015. Tỷ lệ hộ ngh&egrave;o giảm b&igrave;nh qu&acirc;n khoảng 1,5 - 2%/năm, ri&ecirc;ng c&aacute;c huyện ngh&egrave;o giảm 4%. Tỷ lệ che phủ rừng đến năm 2015 đạt 42%.</p>
<p style=""margin-left:.5in;"">
	Để thực hiện những mục ti&ecirc;u n&agrave;y, Ch&iacute;nh phủ đề ra c&aacute;c nhiệm vụ v&agrave; giải ph&aacute;p chủ yếu: Tiếp tục thực hiện ch&iacute;nh s&aacute;ch tiền tệ linh hoạt, ch&iacute;nh s&aacute;ch t&agrave;i kh&oacute;a chặt chẽ. Điều h&agrave;nh l&atilde;i suất ph&ugrave; hợp với mục ti&ecirc;u kiểm so&aacute;t lạm ph&aacute;t. Tăng cường quản l&yacute; ng&acirc;n s&aacute;ch nh&agrave; nước, tập trung chống thất thu, thực hiện triệt để tiết kiệm, ki&ecirc;n quyết cắt giảm c&aacute;c khoản chi chưa thật cần thiết</p>
<p style=""margin-left:.5in;"">
	Tập trung th&aacute;o gỡ kh&oacute; khăn cho sản xuất kinh doanh, bảo đảm tăng trưởng hợp l&yacute;; đẩy mạnh t&aacute;i cơ cấu nền kinh tế; thực hiện c&oacute; hiệu quả ba đột ph&aacute; chiến lược; ph&aacute;t triển văn h&oacute;a x&atilde; hội v&agrave; bảo đảm an sinh x&atilde; hội; tăng cường quản l&yacute; t&agrave;i nguy&ecirc;n, bảo vệ m&ocirc;i trường v&agrave; ứng ph&oacute; với biến đổi kh&iacute; hậu&hellip;</p>
","QT102","HOU"
"49864","<p>
	Thưa Thầy C&ocirc; cho em hỏi</p>
<p>
	<strong>Thất nghiệp</strong>, trong&nbsp;<a href=""https://vi.wikipedia.org/wiki/Kinh_t%E1%BA%BF_h%E1%BB%8Dc"" title=""Kinh tế học"">kinh tế học</a>, l&agrave; t&igrave;nh trạng người&nbsp;<a href=""https://vi.wikipedia.org/wiki/Lao_%C4%91%E1%BB%99ng_(kinh_t%E1%BA%BF_h%E1%BB%8Dc)"" title=""Lao động (kinh tế học)"">lao động</a>&nbsp;muốn c&oacute; việc l&agrave;m m&agrave; kh&ocirc;ng t&igrave;m được việc l&agrave;m (từ H&aacute;n-Việt&nbsp;<em>thất</em>: rỗng hết,&nbsp;<em>nghiệp</em>: c&ocirc;ng việc). Tỷ lệ thất nghiệp l&agrave; phần trăm số người&nbsp;<a href=""https://vi.wikipedia.org/wiki/Lao_%C4%91%E1%BB%99ng"" title=""Lao động"">lao động</a>&nbsp;kh&ocirc;ng c&oacute; việc l&agrave;m tr&ecirc;n tổng số lực lượng lao động&nbsp;<a href=""https://vi.wikipedia.org/wiki/X%C3%A3_h%E1%BB%99i"" title=""Xã hội"">x&atilde; hội</a>.</p>
<p>
	<a href=""https://vi.wikipedia.org/wiki/L%E1%BB%8Bch_s%E1%BB%AD"" title=""Lịch sử"">Lịch sử</a>&nbsp;của t&igrave;nh trạng thất nghiệp ch&iacute;nh l&agrave;&nbsp;<a href=""https://vi.wikipedia.org/wiki/L%E1%BB%8Bch_s%E1%BB%AD"" title=""Lịch sử"">lịch sử</a>&nbsp;của c&ocirc;ng cuộc&nbsp;<a href=""https://vi.wikipedia.org/wiki/C%C3%B4ng_nghi%E1%BB%87p_h%C3%B3a"" title=""Công nghiệp hóa"">c&ocirc;ng nghiệp h&oacute;a</a>. Ở&nbsp;<a href=""https://vi.wikipedia.org/wiki/%C4%90%E1%BB%93ng_qu%C3%AA"" title=""Đồng quê"">n&ocirc;ng th&ocirc;n</a>, mặc d&ugrave; c&oacute; t&igrave;nh trạng thiếu việc l&agrave;m, thất nghiệp một phần, l&agrave;m việc &iacute;t thời gian ở n&ocirc;ng th&ocirc;n, nhưng thất nghiệp kh&ocirc;ng bị coi l&agrave; vấn đề nghi&ecirc;m trọng.</p>
<p>
	Em cảm ơn Thầy C&ocirc;</p>
","QT102","HOU"
"49868","<p>
	Thưa thầy c&ocirc; cho em hỏi l&agrave;:</p>
<p>
	Tại sao một người c&oacute; bằng cấp lại kh&ocirc;ng được sắp xếp v&agrave;o lực lượng lao động khi ở nh&agrave;. Xin c&aacute;m ơn thầy c&ocirc; nhiều.</p>
<p>
	Huỳnh Trung Hiếu</p>
","QT102","HOU"
"49877","<p>
	Thưa thầy cho em hỏi:</p>
<p>
	- Theo l&yacute; thuyết th&igrave; ch&iacute;nh phủ phải ra tay để điều chỉnh lạm ph&aacute;t.</p>
<p>
	- Nhưng một thực tế em thấy những năm sốt đất ở v&ugrave;ng của em rất nhiều người cần tiền để hoặc động kinh doanh, v&agrave; em thấy tất cả c&aacute;c mặc h&agrave;ng kh&aacute;c cũng tăng theo v&agrave; kinh tế ph&aacute;t triển tốt, nếu ch&iacute;nh phủ kh&ocirc;ng ra tay tăng l&atilde;i xuất ng&acirc;n h&agrave;ng l&agrave;m ảnh hưởng rất nhiều đến c&aacute;c th&agrave;nh phần kinh tế v&agrave; kể cả người n&ocirc;ng d&acirc;n.</p>
<p>
	- Vậy trường hợp n&agrave;y c&oacute; hợp l&iacute; kh&ocirc;ng?</p>
<p>
	- Em cảm ơn thầy!</p>","QT102","HOU"
"49995","<p>
	tất cả b&agrave;i tập e đ&atilde; l&agrave;m rồi. m&agrave; sao trong lipe c&aacute; nh&acirc;n kh&ocirc;ng c&oacute; điểm vậy ạ?&nbsp;</p>
<p>
	e gửi h&igrave;nh đ&iacute;nh k&egrave;m nh&eacute;&nbsp;</p>
","QT102","HOU"
"50016","Dạ thầy cô cho e hỏi. Môn này ko có bài tập về nhà vậy có tính điểm đủ điều kiện thi ko?","QT102","HOU"
"49379","<p>
	thưa thầy c&ocirc; cho em hỏi về t&igrave;nh trạng thất nghiệp tại việt nam đang ở mức nghi&ecirc;m trọng như thế n&agrave;o?</p>
","KT102","HOU"
"49514","Thưa cô !
Bài tập kỹ năng là làm 4trang 2mặt giấy A4 hay 4trang 1mặt.
Cám ơn!","KT102","HOU"
"49778","<p>
	Thầy c&ocirc; cho em hỏi?</p>
<p>
	Sao em mỏ b&agrave;i giảng bằng rado ko được.</p>
<p>
	&nbsp;em cảm ơn thầy c&ocirc;.</p>
","KT102","HOU"
"49785","<p>
	Thưa thầy c&ocirc; cho em hỏi?</p>
<p>
	Em muốn biết m&atilde; sinh vi&ecirc;n của m&igrave;nh th&igrave; coi ở đ&acirc;u ạ.</p>
<p>
	Ch&acirc;n thanh c&aacute;m ơn thầy c&ocirc;.</p>","KT102","HOU"
"49848","<p>
	Thưa QLHT cho hỏi thời gian cụ thể của lớp học online m&ocirc;n Kinh tế vĩ m&ocirc;.</p>
<p>
	Xin cảm ơn.</p>
","KT102","HOU"
"44740","<p>
	Em cảm ơn thầy c&ocirc;!</p>
","QT102","HOU"
"44802","<p>
	Ch&agrave;o Thầy C&ocirc;!</p>
<p>
	Thưa Thầy&nbsp;C&ocirc; cho em hỏi m&ocirc;n Kinh tế vĩ m&ocirc; học hơi kh&oacute; c&oacute; phải kh&ocirc;ng ạ</p>
<p>
	Em c&aacute;m ơn Thầy C&ocirc;</p>
","QT102","HOU"
"44854","<p>
	thầy /c&ocirc; cho em hỏi m&ocirc;n QT102 kinh tế vĩ m&ocirc; kh&ocirc;ng c&oacute; kiểm tra l&agrave;m BTVN phải kh&ocirc;ng vậy?</p>
<p>
	cảm ơn thầy/ c&ocirc;</p>
","QT102","HOU"
"44953","<p>
	Em ch&agrave;o C&ocirc;!</p>
<p>
	C&ocirc; cho em hỏi m&ocirc;n QT102 kinh tế vĩ m&ocirc; kh&ocirc;ng c&oacute; kiểm tra BTVN phải kh&ocirc;ng ạ?</p>
<p>
	Em c&aacute;m ơn C&ocirc;.</p>
","QT102","HOU"
"45005","<p>
	Dear Quan ly hoc tap</p>
<p>
	Hom truoc e co nhan duoc dien thoai cua co va bao se chuyen nhung thanh vien con lai cua nhom 8 qua 1 nhom khac de lam bai tap nhom nhung toi nay e van chua nhan duoc phan hoi nao cua truong nhom cung nhu cua quan ly hoc tap, nen ve bai tap nhom e van chua co thognt in chinh xac, mong quan ly hco tap cho e thong tin chinh xac de e co the hoan thanh nhiem vu hoc tap cua minh</p>
<p>
	Cam on co</p>
","QT102","HOU"
